message_id,from_id,message,date
5526,,Вы сразу будете получать за каждого реферала BRETT и участвовать в рейтинге на 70000$,2024-05-24 11:14:52+00:00
5524,,Рекомендую вам приглашать рефералов,2024-05-24 11:14:26+00:00
5523,,https://t.me/brettcoin_en/16,2024-05-24 11:14:18+00:00
5522,,Так же в английском канале,2024-05-24 11:14:00+00:00
5521,,Чек был вчера в нашем телеграм канале,2024-05-24 11:13:49+00:00
5519,,Чеки?,2024-05-24 11:13:28+00:00
5517,,"Airdrop прямо сейчас идёт.

Airdrop проходит в боте @BrettAirdrop_bot",2024-05-24 11:12:33+00:00
5514,,Планируем публиковать после обновления.,2024-05-24 10:59:31+00:00
5512,PeerUser(user_id=1247869930),Почему бы вам не публиковать раз в три дня список тех кто какой в топе рефералов,2024-05-24 10:59:02+00:00
5509,,Так же у нашего токена ещё не было листинга. Он будет после первой фазы майнинга.,2024-05-24 10:46:16+00:00
5508,,У нас токен в сети TON вы же смотрите токен в сети solana или eth,2024-05-24 10:45:40+00:00
5507,,"Смотрите у нас выйдет сейчас обновление. Все выводы будут отклонены с возрастом баланса и вы сможете ещё раз поставить тем способом который понравится

Пост с обновлением https://t.me/brettcoin_chat/5428",2024-05-24 10:44:56+00:00
5506,,Как только выйдет обновление всем выводы будут отменены с возвратом баланса,2024-05-24 10:44:09+00:00
5503,PeerUser(user_id=581882809),"Вопрос, вывод который я запросил, можно вернуть на баланс? Или он теперь сгорит?",2024-05-24 10:40:00+00:00
5501,PeerUser(user_id=1625716699),"Вот вопрос, я две недели назад вывод попросил, и не пришло ничего) это долго и пора писать кому или ещё подождать?))",2024-05-24 10:35:59+00:00
5494,,Майнинг будет ближе к началу следующего месяца (точную дату не могу знать),2024-05-24 10:12:51+00:00
5493,,Точной даты нету но он будет после первой фазы майнинга,2024-05-24 10:12:38+00:00
5491,PeerUser(user_id=1363138189),Если реально то у меня походу будет 3 тон,2024-05-24 10:11:21+00:00
5488,,"Листинг будет после майнинга с курсом 5000 BRETT - 1 TON

Эмиссия токена: 999999999",2024-05-24 10:04:17+00:00
5486,,Чат открыт,2024-05-24 09:59:15+00:00
5462,,Chat is closed до утра,2024-05-23 19:48:10+00:00
5461,,"Yes, Brett token on the ton network

Eng chat: @brettcoinen_chat",2024-05-23 19:46:55+00:00
5458,PeerUser(user_id=6156399675),"But this $BRETT in network base or ton ,?",2024-05-23 19:09:35+00:00
5457,,https://t.me/brettcoin_chat/5428,2024-05-23 19:05:33+00:00
5456,PeerUser(user_id=6156399675),My withdraw dont land,2024-05-23 19:05:14+00:00
5455,,Min withdraw 10k brett 🏡,2024-05-23 19:03:26+00:00
5454,PeerUser(user_id=1258731970),Min WD jadi 10k brett,2024-05-23 18:58:48+00:00
5453,PeerUser(user_id=1258731970),Gm,2024-05-23 18:56:48+00:00
5452,,После добычи первого большого пула блоков.,2024-05-23 18:47:19+00:00
5451,,Листинг будет после первой фазы майнинга.,2024-05-23 18:46:54+00:00
5450,PeerUser(user_id=5082882946),Когда будет листинг в какой момент майнинга?,2024-05-23 18:46:42+00:00
5449,PeerUser(user_id=1247869930),Хорошо,2024-05-23 18:46:27+00:00
5448,,Больше информации вы сможете узнать ближе к запуску майнинга.,2024-05-23 18:46:13+00:00
5447,,Будет сайт и телеграм бота с web app в котором будет происходить майнинг.,2024-05-23 18:45:58+00:00
5445,PeerUser(user_id=1247869930),Можете сказать примерную дату майнинга? Как он будет происходить?,2024-05-23 18:45:19+00:00
5444,PeerUser(user_id=1247869930),Новость замечательная. Рад что бот постоянно улучшается.,2024-05-23 18:44:46+00:00
5436,,Верно.,2024-05-23 18:22:58+00:00
5434,PeerUser(user_id=7056168859),"Правильно ли мы понимаем,что по второму варианту комиссия будет платиться одинаковая независимо от суммы вывода BRETT,что мы выводим 1 BRETT, что 10.000 BRETT ?",2024-05-23 18:21:34+00:00
5433,PeerChannel(channel_id=2038739254),"🚀 Airdrop cheque for 375000 $BRETT


Inside cheque: 250 activation(s) for 1500 $BRETT",2024-05-23 18:21:15+00:00
5432,,Ботов которые не прошли капчу было около 90000,2024-05-23 18:19:54+00:00
5431,,1700 реальных пользователей пришли с реферальной системы.,2024-05-23 18:19:40+00:00
5430,PeerUser(user_id=581882809),А смысл тогда от реферальной системы?,2024-05-23 18:19:01+00:00
5429,,"Интересный факт:

98% рефералов боты.",2024-05-23 18:17:45+00:00
5428,PeerChannel(channel_id=2038739254),"Уважаемые Brett! 😌

👉 Хотим сообщить что теперь у вас будет два варианта выводов $BRETT с Airdrop.

🟢Первый: от 10000 $BRETT с оплатой 10% комиссии в $BRETT (которая будет сжигаться) а сам вывод будет одобрен после листинга.

🔴Второй: от 1 $BRETT с оплатой газа транзакции а сам вывод будет отправлен в течении нескольких часов.

Для пользователей которые в нашем Brett club выводы бесплатные и одобряются в течении часа.

Обновление выйдет в течении 3х дней.

🏡 Канал | Channel EN  | Airdrop | Brett club | Twitter | Mining 🏡",2024-05-23 18:16:56+00:00
5427,PeerUser(user_id=581882809),Я уже никому не верю и ничего не жду.,2024-05-23 18:16:54+00:00
5423,PeerUser(user_id=634828646),чего?),2024-05-23 18:11:50+00:00
5422,PeerUser(user_id=581882809),"Что получено бесплатно, может быть отпущено бесплатно.",2024-05-23 18:11:33+00:00
5421,PeerUser(user_id=634828646),"ахахах, ну из разряда",2024-05-23 18:09:15+00:00
5420,PeerUser(user_id=7037258407),Ну боюсь ты не дождался),2024-05-23 18:08:43+00:00
5419,PeerUser(user_id=634828646),ну я до сих пор выводов жду,2024-05-23 18:08:20+00:00
5418,PeerUser(user_id=634828646),ну-ну,2024-05-23 18:07:38+00:00
5417,PeerUser(user_id=7037258407),Тада хз,2024-05-23 18:07:34+00:00
5414,PeerUser(user_id=7037258407),Сказал что то что не понравилось вот и все,2024-05-23 18:06:41+00:00
5413,,Предупреждение было выдано ботом модератором за нарушение правил.,2024-05-23 18:06:36+00:00
5411,PeerUser(user_id=7037258407),Да забей ты. Оно тебе надо?,2024-05-23 18:05:56+00:00
5410,,Вам было выдано предупреждение на 15 минут которое уже было снято.,2024-05-23 18:05:51+00:00
5408,,Ликвидность же будет залита в размере 20000 TON,2024-05-23 18:05:16+00:00
5407,,"У нас лимит airdrop 10 млн

10000000 • 0.0002 = 2000 TON",2024-05-23 18:04:58+00:00
5406,PeerUser(user_id=7037258407),Боты лягут спать и нагрузку (если она будет) не вывезут,2024-05-23 18:04:11+00:00
5404,,И как оно рухнет?,2024-05-23 18:03:42+00:00
5403,PeerUser(user_id=7037258407),После листинга все рухнет и там никто ниче не выведет ещё сто лет,2024-05-23 18:03:29+00:00
5402,,Да,2024-05-23 18:03:17+00:00
5401,PeerUser(user_id=7037258407),Ну так а токены людям вернете в бота?,2024-05-23 18:02:43+00:00
5400,,Просто теперь данное решение будет в самом боте,2024-05-23 18:01:54+00:00
5399,,Ничего не изменилось,2024-05-23 18:01:45+00:00
5398,,Как и было раньше,2024-05-23 18:01:41+00:00
5397,,"Будет два варианта 

1. С оплатой комиссии в TON сейчас 
2. С оплатой комиссии в brett  после листинга",2024-05-23 18:01:30+00:00
5396,PeerUser(user_id=7037258407),"Да дело ваше. Вы извините за прямоту-у вас комьюнити с гулькин нос, и то разгоните. Без обид.",2024-05-23 18:01:24+00:00
5395,,Но выводить будем только после листинга с оплатой комиссии в brett,2024-05-23 18:00:36+00:00
5394,,Бесплатный вывод остаётся,2024-05-23 18:00:27+00:00
5393,,Это лишь вариант,2024-05-23 18:00:14+00:00
5392,PeerUser(user_id=7037258407),В целом согласен с вышесказанным. То не платим то теперь платим. Ну кто ныл с того и брали бы. А кто ждет с 14 числа один раз спросив -можно и вывести было.,2024-05-23 18:00:04+00:00
5389,,Мы вас не заставляем участвовать в Airdrop,2024-05-23 17:56:59+00:00
5388,,У вас же не просят оплату газа в наших токенах,2024-05-23 17:56:40+00:00
5386,,Вам напишут что нужна оплата газа в размере 0.3-0.4$,2024-05-23 17:56:09+00:00
5385,,Зайдите в Tonkeeper и попытайтесь отправить наш токен,2024-05-23 17:55:50+00:00
5384,PeerUser(user_id=7037258407),Ой да. Ну тут спор ни о чем. Один говорит красное другой зеленое.,2024-05-23 17:55:38+00:00
5383,,Сам же дроп совершенно бесплатный,2024-05-23 17:54:58+00:00
5382,,Вы платите только за газ что бы ваш дроп пришел на ваш адрес,2024-05-23 17:54:51+00:00
5381,,Мы не требуем за него платить,2024-05-23 17:54:42+00:00
5380,,Данный дроп и есть бесплатный,2024-05-23 17:54:35+00:00
5378,,"Обработка это очистка от ботов, проверка на правильно указанный кошелек и тд",2024-05-23 17:52:54+00:00
5377,,Где сказано что они будут только обработаны в понедельник,2024-05-23 17:52:37+00:00
5376,,Мы потом опубликовали сообщение в канале,2024-05-23 17:52:28+00:00
5374,PeerUser(user_id=7037258407),Вот в этом например,2024-05-23 17:51:54+00:00
5373,,Ваш твинк.,2024-05-23 17:51:43+00:00
5372,,Что вы имеете под переобулись?,2024-05-23 17:51:30+00:00
5369,PeerUser(user_id=6976935079),Подождём тогда,2024-05-23 17:49:47+00:00
5368,,Данное решение можно сделать только после листинга.,2024-05-23 17:49:34+00:00
5367,PeerUser(user_id=6976935079),"Нет, просто отправьте меньше чем надо",2024-05-23 17:49:03+00:00
5366,,Мы токенами разве оплачиваем комиссию?,2024-05-23 17:48:18+00:00
5365,PeerUser(user_id=6976935079),Заодно уменьшите общее количество токенов,2024-05-23 17:48:00+00:00
5364,PeerUser(user_id=5082882946),"Решение супер поддерживаю 👍😌👍❤️

Это не благотворительность так что платите комиссию блокчейна сами.",2024-05-23 17:47:51+00:00
5363,PeerUser(user_id=1247869930),"Спасибо, хорошее решение теперь меньше халявщиков будет",2024-05-23 17:47:04+00:00
5362,PeerUser(user_id=6976935079),Возьмите комсу с токенов =),2024-05-23 17:46:45+00:00
5361,,Вы платите только для оплаты комиссии самого блокчейна TON,2024-05-23 17:46:41+00:00
5360,,Мы не требуем за них платить.,2024-05-23 17:46:19+00:00
5359,,Токен мы бесплатно раздаем,2024-05-23 17:46:13+00:00
5358,,Мы требуем комиссию которая будет оплачена при переводе,2024-05-23 17:46:05+00:00
5357,PeerUser(user_id=7037258407),В целом понял одно-хотите токены-велком комиссия. Я конечно пасс-уже наплатился в такие комиссии. А все думайте своей головой стоит оно того или нет.,2024-05-23 17:45:45+00:00
5355,,5000 • 0.0002 = 1,2024-05-23 17:45:15+00:00
5354,,При листинге будет добавлена ликвидность в соотношении 1 brett - 0.0002 TON тем самым 5000 brett будут расцениваться как 1 TON.,2024-05-23 17:44:59+00:00
5352,PeerUser(user_id=7037258407),Какие??никто не оскорбил вроде а выразил недовольство вашими действиями,2024-05-23 17:43:01+00:00
5351,,После чего они и дальше могут писать сообщения.,2024-05-23 17:42:56+00:00
5350,,Предупреждение выдаётся на 15 минут,2024-05-23 17:42:47+00:00
5349,,Мы удаляем только тех кто нарушает правила,2024-05-23 17:42:33+00:00
5348,PeerUser(user_id=7037258407),Ещё и людей удаляют которые выражают свое мнение. Сижу читаю и оп удалили . С такими темпами…эх. Ну дело ваше,2024-05-23 17:42:06+00:00
5346,PeerUser(user_id=6364887903),"Хорошо, ну посмотрим что будет, доброго вам вечера",2024-05-23 17:41:46+00:00
5345,,"Прочитайте пожалуйста что такое листинг, ликвидность и тд.",2024-05-23 17:41:19+00:00
5344,PeerUser(user_id=6364887903),Дак цену ведь далеко не создатели монеты ставят,2024-05-23 17:40:56+00:00
5342,,У нас будет листинг с данным курсом,2024-05-23 17:40:38+00:00
5341,PeerUser(user_id=6364887903),"Бретт у меня вот вопрос, а откуда у вас такая цифра вообще, типо 5000brett = 1ton",2024-05-23 17:40:04+00:00
5339,PeerUser(user_id=1393417297),То есть бесплатных выводов не будет?,2024-05-23 17:39:14+00:00
5338,,Выводов было достаточно бесплатных,2024-05-23 17:38:33+00:00
5337,,Так что акцию закрыли для,2024-05-23 17:38:25+00:00
5335,,Мы вам бесплатно выводы выплачивали а от вас фидбэка не было,2024-05-23 17:38:16+00:00
5334,,Мы не благотворительная организация,2024-05-23 17:37:53+00:00
5333,PeerUser(user_id=6364887903),Ни на что,2024-05-23 17:37:52+00:00
5332,,На что мы вас заскамили?),2024-05-23 17:37:37+00:00
5331,,"‍🚀 Subscription to Brett Club • V.I.P with payment in TON

💬 Вы получите 

• Бесплатные выводы в Airdrop
• Ранний доступ к майнинга и других наших игр
• Ежедневные начисления в размере 1000 $BRETT
• Общение с командой проекта

И многое другое",2024-05-23 17:37:00+00:00
5327,,От 0.3 TON,2024-05-23 17:34:27+00:00
5326,PeerUser(user_id=6364887903),Это приватный чат в которых вход 30$ или сколько то там?,2024-05-23 17:34:17+00:00
5325,PeerUser(user_id=1393417297),Прикольно,2024-05-23 17:33:52+00:00
5324,,Теперь пользователям в нашем Brett club выводим бесплатно и в течении часа,2024-05-23 17:33:19+00:00
